order_id,user_id,order_date,order_status,total_amount
O00016105,U001067,2025-05-16 04:52:51.188959,Completed,84.98
O00016104,U001054,2025-08-08 23:00:41.077908,Completed,96.1
O00016102,U006560,2024-04-28 10:40:04.159334,Shipped,351.79
O00016094,U005686,2025-06-29 14:27:26.754702,Cancelled,66.7
O00016101,U003993,2025-08-19 12:03:22.376935,Completed,491.65
O00016099,U001040,2024-11-27 19:45:56.610560,Processing,38.39
O00016098,U008104,2024-04-06 11:36:12.470189,Cancelled,265.44
O00016097,U008545,2025-05-07 09:16:54.760882,Returned,914.34
O00016096,U005701,2024-01-11 14:04:53.079706,Completed,1076.53
O00016095,U007827,2024-08-26 08:10:19.831303,Cancelled,559.2
O00015994,U000056,2024-03-15 05:17:18.504810,Returned,437.31
O00015992,U002270,2025-05-07 05:19:29.407703,Cancelled,476.36
O00015835,U009037,2024-05-15 05:01:33.806612,Returned,620.12
O00015894,U005281,2024-12-10 11:51:42.222249,Processing,501.1
O00015892,U000652,2024-07-15 06:04:25.294816,Shipped,394.14
O00015891,U005096,2024-09-14 21:11:45.480281,Cancelled,1588.62
O00015890,U006439,2025-10-04 11:20:19.095458,Processing,325.61
O00015889,U008954,2024-08-22 22:36:46.107965,Returned,295.84
O00015888,U000437,2025-07-11 13:26:30.319726,Processing,182.84
O00015887,U002213,2024-12-23 00:48:58.061305,Returned,507.58
O00015884,U008324,2024-02-04 11:45:58.751953,Processing,9.74
O00015883,U004370,2024-06-18 15:31:23.073046,Returned,287.21
O00015882,U003996,2025-04-23 13:51:37.498991,Shipped,2682.45
O00015881,U007953,2025-07-29 18:21:31.968379,Shipped,324.98
O00015880,U003307,2025-01-20 21:41:23.655821,Completed,26.74
O00015879,U004159,2025-06-17 08:31:12.372978,Returned,32.78
O00015878,U005577,2024-12-01 01:49:06.354290,Shipped,818.78
O00015877,U007025,2025-10-27 11:37:01.249179,Cancelled,944.56
O00015876,U003187,2025-02-15 20:46:42.235724,Completed,21.3
O00015893,U007014,2024-06-30 20:49:53.238101,Completed,17.57
O00015895,U005698,2024-11-03 17:09:48.967252,Completed,409.63
O00015874,U007305,2025-03-12 23:08:45.323953,Completed,190.4
O00015896,U000902,2024-12-02 12:28:45.613337,Completed,73.93
O00015913,U006328,2025-06-09 10:11:59.504277,Cancelled,31.08
O00015912,U004735,2025-01-07 15:40:47.314775,Returned,576.11
O00015911,U007849,2024-12-30 18:18:21.596113,Returned,341.49
O00015910,U002927,2024-08-20 10:51:56.289956,Processing,1158.88
O00015909,U007358,2024-04-08 11:59:35.965265,Cancelled,1039.2
O00015908,U001425,2025-10-05 15:51:03.478230,Returned,424.9
O00015905,U004915,2024-06-20 11:56:26.590353,Completed,376.98
O00015904,U001048,2025-07-21 04:33:18.696743,Shipped,182.83
O00015903,U008531,2024-06-05 09:01:44.823473,Cancelled,665.8
O00015902,U006716,2025-07-22 12:44:39.759502,Returned,83.76
O00015901,U006706,2024-07-20 05:52:38.399565,Completed,710.1
O00015900,U006506,2024-01-19 14:46:17.512906,Completed,567.05
O00015899,U008376,2024-05-04 00:24:05.095261,Completed,1385.18
O00015898,U001599,2025-02-17 03:43:28.723032,Processing,3218.19
O00015897,U001176,2025-01-19 00:51:52.907032,Shipped,126.93
O00015875,U007805,2025-06-13 19:32:34.334812,Processing,93.07
O00015873,U007598,2024-01-14 13:45:52.788376,Processing,234.48
O00015991,U005996,2024-08-10 18:51:31.457848,Returned,376.82
O00015853,U008025,2025-06-28 20:15:39.473825,Returned,2037.89
O00015851,U006599,2025-03-02 08:23:07.854481,Returned,19.96
O00015850,U000979,2025-08-03 22:15:49.547029,Completed,229.47
O00015849,U002275,2025-03-23 11:08:13.015112,Shipped,53.16
O00015848,U009929,2025-06-20 15:54:12.621742,Cancelled,150.03
O00015847,U008669,2025-08-20 01:59:06.312608,Cancelled,781.1
O00015846,U003650,2024-03-12 09:36:11.668602,Returned,1428.37
O00015845,U000704,2024-12-11 05:45:40.270908,Completed,1815.76
O00015844,U003268,2024-01-19 07:31:15.467653,Cancelled,491.42
O00015843,U000890,2024-01-01 09:27:44.130975,Completed,1386.99
O00015841,U009291,2024-03-19 09:33:39.451360,Processing,165.61
O00015840,U002369,2025-07-20 17:41:35.699658,Shipped,284.44
O00015839,U004489,2025-08-18 03:28:28.336820,Returned,242.83
O00015838,U002707,2025-04-13 13:14:37.326769,Returned,2885.06
O00015837,U003864,2025-09-24 22:34:33.560339,Completed,77.46
O00015836,U000991,2024-09-11 19:00:22.894472,Completed,264.89
O00015852,U009944,2024-02-06 01:47:05.389565,Shipped,273.71
O00015854,U003348,2024-01-04 03:54:56.530287,Cancelled,132.7
O00015872,U001886,2024-12-24 05:05:03.583043,Shipped,2447.31
O00015855,U009361,2024-06-18 09:29:13.356417,Cancelled,2254.5
O00015871,U004747,2025-09-02 08:59:24.187785,Processing,300.84
O00015870,U001954,2024-01-01 12:16:43.407069,Completed,56.57
O00015869,U002701,2025-04-08 17:25:41.078911,Processing,84.98
O00015868,U004395,2025-07-10 21:16:10.455068,Shipped,249.39
O00015867,U002880,2025-03-26 06:27:30.533656,Completed,365.96
O00015866,U003908,2025-07-07 12:18:28.417452,Processing,147.92
O00015865,U007197,2024-03-15 19:19:38.662163,Cancelled,216.98
O00015864,U004160,2024-10-17 18:08:07.185926,Processing,97.46
O00015863,U007263,2025-07-14 10:53:04.187026,Processing,130.36
O00015862,U002783,2025-03-20 22:43:47.032331,Returned,1186.58
O00015861,U002680,2024-12-30 04:13:38.911605,Processing,137.83
O00015859,U000282,2024-06-28 02:30:01.700302,Returned,300.29
O00015858,U002182,2025-08-16 06:32:59.059161,Completed,368.98
O00015857,U002299,2024-08-02 06:56:15.163803,Completed,97.78
O00015856,U005481,2024-11-20 11:43:44.105828,Completed,66.75
O00015914,U006368,2024-02-01 19:55:28.917369,Returned,240.85
O00015915,U004414,2024-03-22 15:01:42.180117,Processing,276.55
O00015916,U001850,2025-03-21 20:01:20.605350,Shipped,457.79
O00015972,U007278,2024-07-13 12:47:11.187321,Cancelled,180.71
O00015970,U006407,2024-05-31 18:07:10.359724,Completed,513.91
O00015969,U002747,2024-10-29 08:46:58.917128,Processing,1070.31
O00015968,U008431,2024-09-03 07:06:09.765381,Cancelled,548.0
O00015967,U008912,2025-02-01 23:59:21.064062,Returned,1382.01
O00015966,U003082,2024-11-06 21:57:26.171116,Cancelled,2300.44
O00015965,U000653,2024-08-08 07:48:42.680857,Processing,26.13
O00015964,U001660,2025-01-06 16:22:36.023250,Completed,70.39
O00015963,U006401,2025-07-08 21:31:37.965575,Completed,412.47
O00015962,U007529,2024-01-27 12:32:27.652431,Returned,581.26
O00015961,U003383,2024-06-08 11:29:48.395406,Shipped,1566.87
O00015960,U006857,2024-12-16 09:51:05.996080,Returned,345.91
O00015959,U005715,2025-09-29 09:45:52.263417,Completed,721.06
O00015958,U002887,2025-08-18 03:48:17.572503,Returned,84.96
O00015957,U009368,2025-02-26 01:36:17.564798,Cancelled,31.26
O00015956,U002664,2024-12-08 04:38:42.179248,Cancelled,940.37
O00015971,U002050,2025-08-25 10:49:05.602172,Completed,225.24
O00015973,U004420,2024-10-05 03:57:13.664061,Processing,1006.96
O00015917,U001053,2024-03-10 18:51:48.377463,Cancelled,119.55
O00015974,U009665,2025-04-01 05:11:33.957192,Processing,1542.89
O00015989,U002763,2024-11-27 15:12:08.437252,Processing,35.34
O00015988,U008869,2024-05-18 20:36:12.956796,Shipped,449.45
O00015987,U000401,2024-05-23 04:15:30.749680,Processing,37.71
O00015986,U002955,2025-03-29 03:14:16.760208,Returned,60.83
O00015985,U004216,2024-02-16 21:57:47.707021,Processing,199.12
O00015984,U000628,2025-08-04 01:37:18.567487,Completed,996.18
O00015983,U008258,2024-12-02 22:06:00.135338,Cancelled,64.7
O00015982,U002356,2025-05-10 06:20:49.794414,Returned,927.96
O00015981,U004513,2024-11-24 03:25:48.462826,Processing,220.46
O00015980,U004460,2024-07-15 02:22:17.019241,Completed,154.61
O00015979,U003181,2024-06-21 07:33:45.427352,Shipped,159.14
O00015978,U003911,2024-09-19 14:03:35.282867,Shipped,173.61
O00015977,U000472,2024-03-29 04:36:46.612648,Shipped,68.56
O00015976,U006833,2024-06-02 12:19:34.783826,Shipped,314.58
O00015975,U009224,2025-06-04 19:15:56.880624,Completed,100.76
O00015955,U009792,2025-05-07 06:32:49.270810,Processing,326.01
O00015954,U001674,2024-01-26 19:29:44.569205,Shipped,1472.48
O00015953,U007320,2024-03-25 08:38:45.346982,Completed,214.23
O00015952,U004385,2024-12-24 10:28:34.853131,Returned,767.67
O00015933,U005546,2024-10-04 01:00:31.584502,Returned,71.29
O00015931,U009420,2024-06-20 20:24:38.286994,Cancelled,562.14
O00015930,U008760,2025-10-20 03:31:52.110079,Returned,1280.91
O00015929,U008055,2024-05-31 05:28:39.200163,Completed,646.06
O00015928,U003766,2025-10-10 19:04:15.682806,Cancelled,441.23
O00015927,U002176,2025-07-14 19:07:35.315630,Returned,108.18
O00015926,U004450,2025-03-21 00:31:50.225899,Cancelled,57.65
O00015925,U005894,2024-09-19 20:27:00.401669,Returned,147.47
O00015924,U001432,2025-09-26 20:10:47.426284,Completed,961.0
O00015923,U004439,2025-08-31 16:02:38.211823,Completed,114.93
O00015922,U002354,2024-02-27 17:52:05.429374,Shipped,78.38
O00015921,U003669,2025-07-20 23:13:37.342741,Processing,1479.59
O00015920,U004999,2024-01-05 07:22:31.208909,Completed,38.18
O00015919,U009797,2025-05-12 07:40:41.037701,Completed,176.19
O00015918,U006557,2025-06-29 07:29:52.615005,Cancelled,1683.58
O00015934,U008292,2025-03-03 08:51:44.836814,Shipped,278.42
O00015935,U008354,2024-05-23 00:26:26.735297,Cancelled,1179.98
O00015936,U001810,2024-02-27 10:16:17.719787,Returned,76.47
O00015945,U002157,2024-04-07 07:28:47.717250,Completed,469.98
O00015951,U007507,2024-09-30 01:31:31.830174,Returned,174.81
O00015950,U007832,2025-04-09 15:16:15.024875,Returned,1089.82
O00015949,U000257,2024-04-26 10:01:40.130098,Processing,372.89
O00015948,U003402,2025-02-19 17:59:18.459034,Returned,56.74
O00015947,U003449,2025-10-30 12:44:26.013695,Shipped,125.08
O00015946,U007556,2024-01-11 18:05:25.230799,Returned,71.01
O00015944,U005341,2024-12-29 08:17:10.595191,Shipped,104.57
O00015937,U004528,2024-05-07 03:45:10.586936,Processing,14.99
O00015943,U006790,2025-04-26 10:15:06.103538,Processing,76.91
O00015942,U007083,2024-10-09 17:53:10.815383,Returned,1516.2
O00015941,U000975,2024-02-26 06:54:22.782201,Completed,330.06
O00015940,U005988,2025-06-10 21:38:42.350985,Processing,131.81
O00015939,U001178,2025-05-03 09:16:49.732968,Processing,34.58
O00015938,U004590,2024-09-18 14:43:07.300172,Processing,90.57
O00015512,U005392,2025-05-17 07:55:58.369445,Returned,30.77
O00015510,U005931,2024-04-21 00:34:37.189336,Shipped,229.67
O00016152,U007876,2025-02-17 18:32:41.831324,Completed,484.33
O00015085,U004464,2025-11-13 14:17:43.699794,Completed,2194.56
O00015083,U005455,2024-11-09 00:57:54.821881,Completed,9.1
O00015082,U008105,2024-04-22 12:29:45.397764,Returned,29.76
O00015081,U000272,2025-10-11 19:18:55.513155,Cancelled,661.84
O00015080,U006549,2025-06-03 02:12:38.714012,Cancelled,131.83
O00015079,U007528,2024-01-18 18:09:37.241244,Processing,7.76
O00015078,U003289,2025-04-19 05:12:32.280583,Completed,36.94
O00015077,U006099,2025-01-13 07:48:14.237942,Cancelled,204.49
O00015076,U007415,2025-07-02 11:59:54.965438,Cancelled,385.38
O00015075,U004988,2024-12-10 17:55:38.855286,Completed,1682.62
O00015074,U003544,2025-03-15 17:30:55.984907,Completed,252.48
O00015073,U004630,2025-02-14 05:18:45.865800,Completed,28.04
O00015072,U005237,2025-11-05 15:41:52.900125,Completed,1617.06
O00015070,U009753,2024-02-21 05:11:42.473040,Shipped,133.32
O00015068,U001585,2025-10-31 13:31:49.568626,Completed,1444.97
O00015067,U001489,2024-09-10 17:06:33.248096,Completed,97.69
O00015084,U002034,2025-08-19 16:11:37.857812,Shipped,145.72
O00015086,U005259,2024-08-18 22:42:24.676692,Processing,537.22
O00015065,U006553,2024-02-20 00:11:16.135469,Shipped,1063.67
O00015087,U003650,2024-12-15 16:06:09.648734,Processing,418.07
O00015103,U000583,2024-04-01 06:51:18.418437,Shipped,1984.68
O00015102,U003943,2025-07-11 03:51:21.243624,Shipped,208.34
O00015101,U006480,2025-03-31 03:54:19.319484,Completed,587.67
O00015100,U009337,2025-09-22 18:51:52.026560,Processing,1047.18
O00015099,U003221,2025-09-27 17:00:08.952937,Completed,185.46
O00015098,U003746,2025-03-04 09:16:36.718691,Shipped,142.59
O00015097,U005984,2024-03-10 01:10:08.347937,Shipped,262.65
O00015096,U006901,2025-06-07 07:11:32.314712,Completed,641.98
O00015094,U000646,2024-02-12 14:27:44.319084,Processing,160.74
O00015093,U001491,2025-06-29 18:21:23.743875,Processing,52.44
O00015092,U003216,2024-01-10 12:44:11.471762,Shipped,1442.62
O00015091,U000513,2025-07-03 12:45:41.340464,Returned,172.29
O00015090,U006749,2025-08-18 20:27:00.068623,Shipped,6.79
O00015089,U005680,2024-10-02 13:54:59.165627,Processing,82.77
O00015088,U002123,2024-09-06 07:05:30.864077,Completed,564.88
O00015066,U004981,2024-11-17 00:53:48.805935,Processing,375.68
O00015064,U008529,2025-03-25 23:27:24.340944,Completed,241.98
O00015105,U008835,2024-07-21 19:13:55.930151,Returned,10.78
O00015044,U007890,2024-03-29 17:28:13.704852,Returned,54.22
O00015042,U000079,2025-06-30 09:59:36.962802,Shipped,115.92
O00015041,U007743,2025-08-26 23:51:56.087429,Processing,299.37
O00015040,U001571,2024-09-12 12:27:12.479592,Returned,809.26
O00015039,U006994,2024-09-18 11:09:38.132437,Shipped,287.87
O00015038,U006152,2025-04-25 10:21:05.455777,Shipped,2158.97
O00015037,U000083,2024-08-28 19:34:18.087928,Cancelled,126.88
O00015036,U009670,2025-10-19 06:09:22.421674,Completed,1356.44
O00015035,U001485,2025-09-04 11:45:48.809349,Processing,238.3
O00015034,U008325,2025-08-17 17:17:41.838170,Cancelled,1146.85
O00015031,U003572,2024-12-10 12:25:56.248834,Processing,437.06
O00015030,U001469,2024-05-06 12:12:40.038766,Cancelled,771.2
O00015029,U009291,2024-03-21 16:52:22.918303,Processing,163.08
O00015028,U007425,2024-06-05 14:44:41.038355,Completed,
O00015027,U000366,2024-12-27 00:56:02.932225,Returned,104.04
O00015026,U008853,2025-06-30 21:32:26.182212,Processing,58.95
O00015043,U008267,2025-09-12 16:41:30.023799,Shipped,571.95
O00015045,U007484,2024-03-02 17:33:18.898613,Shipped,3086.64
O00015063,U009248,2024-03-21 16:48:26.529073,Cancelled,1311.25
O00015046,U003391,2024-10-11 22:58:39.393984,Shipped,1152.0
O00015062,U001614,2025-03-26 16:17:06.033077,Completed,119.58
O00015060,U003079,2024-02-22 14:55:11.342451,Completed,83.14
O00015059,U005406,2025-08-10 17:20:15.164965,Shipped,497.08
O00015058,U007890,2025-06-13 16:24:16.181504,Cancelled,815.47
O00015057,U007391,2025-10-01 21:26:54.939297,Processing,478.98
O00015056,U000428,2024-12-15 00:53:33.208698,Cancelled,193.75
O00015055,U007913,2025-09-12 04:47:15.923957,Returned,1728.38
O00015054,U000477,2025-10-16 08:14:22.366337,Shipped,7.76
O00015053,U008923,2025-03-09 11:07:08.772378,Returned,2624.23
O00015052,U006085,2024-09-25 17:47:24.433972,Cancelled,112.22
O00015051,U005718,2025-02-23 04:45:08.688370,Returned,151.28
O00015050,U005800,2024-09-05 05:09:39.517458,Completed,84.79
O00015049,U008480,2025-02-20 07:56:06.455784,Returned,22.48
O00015048,U001057,2024-05-24 21:27:01.769231,Cancelled,159.95
O00015047,U005868,2025-05-28 16:00:37.970163,Returned,148.89
O00015104,U009914,2025-03-29 14:09:35.599848,Returned,109.3
O00015106,U003987,2024-02-24 23:42:59.158596,Returned,464.66
O00015509,U001630,2025-09-01 20:54:31.771807,Processing,14.44
O00015163,U000433,2024-11-30 11:22:27.918422,Processing,253.18
O00015161,U000191,2025-04-22 09:30:08.006540,Cancelled,117.09
O00015160,U009962,2025-10-05 00:07:25.290248,Completed,154.67
O00015159,U005042,2025-03-29 04:41:26.385312,Processing,30.01
O00015158,U006237,2024-03-22 21:36:40.935294,Completed,72.87
O00015157,U008221,2025-05-28 22:35:17.006747,Processing,177.88
O00015156,U006376,2024-02-17 12:51:18.096749,Cancelled,494.65
O00015155,U009305,2024-11-01 00:03:54.801111,Returned,108.65
O00015154,U004961,2024-11-09 12:27:51.452225,Returned,99.47
O00015153,U007912,2024-07-09 00:44:53.110047,Shipped,229.27
O00015152,U002141,2025-03-07 12:36:09.484682,Processing,333.62
O00015151,U005805,2025-03-07 23:49:26.161170,Cancelled,290.17
O00015150,U004018,2024-07-18 05:17:51.642594,Cancelled,
O00015149,U004294,2024-06-15 06:27:44.183468,Processing,1089.34
O00015148,U006306,2025-08-09 22:03:01.232058,Processing,40.8
O00015147,U005962,2025-05-08 18:31:39.765112,Returned,133.34
O00015162,U008224,2024-11-12 08:30:03.189674,Cancelled,518.47
O00015164,U005746,2025-01-03 00:48:03.036225,Returned,376.31
O00015145,U007875,2024-07-13 03:47:18.490627,Processing,1700.35
O00015165,U000288,2024-03-04 03:48:12.737735,Processing,442.79
O00015182,U003905,2025-04-23 16:37:50.244158,Shipped,929.73
O00015181,U001358,2024-12-02 05:13:53.129807,Returned,546.48
O00015180,U007226,2024-11-23 11:56:09.048138,Processing,491.45
O00015179,U001476,2025-05-22 16:21:17.004920,Completed,146.53
O00015177,U002104,2024-03-02 23:44:19.952581,Completed,58.73
O00015176,U004657,2025-03-18 20:25:56.806509,Nan,60.33
O00015175,U000389,2025-11-14 14:24:34.535276,Cancelled,3993.63
O00015173,U002103,2024-12-26 05:44:39.273319,Cancelled,41.44
O00015172,U005185,2024-09-10 11:40:38.862345,Cancelled,1832.97
O00015171,U002980,2025-04-16 12:29:10.691044,Returned,1124.9
O00015170,U008281,2024-07-28 19:36:05.663195,Returned,
O00015169,U002227,2025-04-13 04:51:15.420148,Returned,19.22
O00015168,U003242,2025-01-19 14:26:20.129859,Completed,118.33
O00015167,U005148,2024-03-12 14:26:46.017637,Shipped,687.66
O00015166,U009027,2024-05-07 10:06:32.148054,Shipped,394.51
O00015146,U008183,2025-07-10 01:34:40.409450,Shipped,361.46
O00015144,U007177,2025-05-05 16:55:52.394434,Processing,73.39
O00015107,U009621,2024-07-31 17:31:00.735371,Processing,1718.35
O00015125,U002145,2025-10-09 16:47:14.827370,Returned,84.37
O00015123,U008001,2025-09-27 05:28:55.046531,Completed,210.96
O00015122,U005956,2024-10-08 12:26:58.281616,Shipped,744.59
O00015121,U001491,2025-07-29 15:26:50.017690,Cancelled,91.33
O00015120,U004002,2024-09-22 23:14:46.048039,Shipped,3980.02
O00015119,U001931,2025-10-09 21:11:38.985604,Shipped,205.72
O00015118,U009360,2025-06-19 02:30:19.008574,Cancelled,51.04
O00015117,U000168,2024-08-26 01:21:38.145500,Cancelled,88.96
O00015115,U005667,2025-07-31 16:21:17.645481,Shipped,38.21
O00015114,U005259,2024-09-07 21:32:39.694641,Completed,209.56
O00015113,U002249,2025-08-23 20:55:41.361965,Shipped,43.04
O00015112,U000927,2024-06-05 12:00:41.987956,Returned,70.84
O00015111,U004504,2024-02-25 12:21:21.665227,Processing,1085.17
O00015110,U009247,2024-09-03 20:52:03.641408,Cancelled,805.35
O00015109,U004792,2025-09-20 11:07:21.865738,Returned,437.48
O00015108,U002859,2024-08-17 19:25:18.506115,Completed,319.76
O00015124,U009240,2025-07-07 16:03:35.541960,Completed,219.28
O00015126,U003547,2025-09-12 03:50:27.217777,Returned,459.02
O00015143,U005304,2024-01-26 08:31:31.361388,Shipped,96.94
O00015127,U004744,2025-02-22 01:19:28.316067,Completed,71.91
O00015142,U007535,2024-09-18 03:10:35.228717,Returned,570.98
O00015141,U000857,2024-11-23 11:40:48.592128,Processing,194.7
O00015140,U005543,2024-02-24 02:54:03.779866,Processing,215.65
O00015139,U009155,2025-02-25 09:49:15.798865,Completed,254.26
O00015138,U000925,2025-07-01 21:24:45.158844,Cancelled,70.33
O00015137,U007931,2025-06-24 22:11:57.437734,Processing,602.81
O00015136,U000042,2024-10-17 03:05:25.641745,Returned,400.18
O00015135,U002426,2024-10-15 20:02:27.097954,Returned,334.11
O00015134,U001690,2024-02-02 12:08:36.901065,Shipped,45.66
O00015133,U004992,2024-09-22 08:03:05.773326,Returned,451.48
O00015132,U001866,2025-01-02 11:14:58.783544,Processing,1781.17
O00015131,U003751,2024-06-04 11:54:53.413119,Cancelled,579.62
O00015130,U005391,2025-10-07 14:23:57.799468,Completed,140.73
O00015129,U009249,2025-06-17 14:42:32.573005,Shipped,739.26
O00015128,U009713,2024-09-22 10:32:15.541983,Cancelled,437.64
O00015024,U006106,2024-07-16 03:43:08.358139,Cancelled,185.52
O00015023,U002673,2025-05-21 04:29:35.212310,Returned,743.46
O00015022,U008943,2024-04-12 16:13:40.003489,Shipped,320.73
O00014920,U009857,2025-07-24 04:54:44.210574,Shipped,316.44
O00014918,U000094,2024-04-06 17:40:33.649511,Shipped,302.06
O00014917,U006925,2025-08-05 16:48:49.295043,Shipped,116.8
O00014916,U007597,2024-04-06 08:42:10.153438,Shipped,507.88
O00014915,U002919,2024-07-21 20:25:49.268927,Cancelled,637.13
O00014914,U000170,2025-03-21 18:21:50.640872,Processing,625.05
O00014913,U001956,2024-10-16 02:29:40.529004,Completed,10.52
O00014912,U007004,2025-03-01 22:55:14.651760,Processing,640.88
O00014911,U001982,2024-02-22 05:55:41.746883,Cancelled,44.71
O00014910,U003275,2024-03-01 15:30:58.974037,Completed,261.97
O00014909,U000021,2024-04-18 08:55:55.497210,Returned,42.64
O00014907,U003827,2024-02-22 22:26:16.650857,Completed,669.36
O00014906,U000305,2024-03-10 19:09:11.232588,Completed,658.24
O00014905,U004579,2025-06-17 14:22:11.698870,Completed,277.19
O00014904,U008462,2025-03-02 18:51:10.957720,Shipped,81.42
O00014903,U008137,2025-05-02 14:03:06.953714,Processing,53.8
O00014919,U002533,2025-10-13 20:48:15.734262,Cancelled,195.37
O00014921,U006310,2025-04-07 00:20:17.218288,Completed,1345.41
O00014901,U008454,2025-04-13 07:01:10.905093,Processing,703.68
O00014922,U009474,2025-01-14 17:06:31.901135,Processing,1745.79
O00014938,U006166,2025-04-01 07:35:12.341578,Returned,1968.19
O00014937,U007261,2024-01-20 18:21:16.016453,Returned,110.43
O00014936,U006261,2024-12-22 07:31:51.080829,Completed,95.98
O00014934,U003487,2025-10-24 16:25:19.474892,Shipped,87.3
O00014933,U004335,2024-01-11 08:34:13.090475,Shipped,1752.91
O00014932,U007972,2025-04-03 12:44:42.766039,Shipped,111.42
O00014931,U006915,2025-03-05 21:23:58.622934,Shipped,638.8
O00014930,U006076,2025-09-22 19:43:20.008422,Completed,2424.91
O00014929,U000059,2024-10-17 16:18:31.948676,Returned,1241.75
O00014928,U007430,2025-11-08 03:22:29.082188,Processing,3017.25
O00014927,U008692,2024-03-21 01:52:04.124221,Processing,2.72
O00014926,U009236,2025-05-20 12:01:29.038834,Cancelled,9.25
O00014925,U009987,2025-05-30 02:46:25.155437,Cancelled,2476.69
O00014924,U003943,2024-08-27 02:56:53.310735,Cancelled,24.99
O00014923,U001718,2024-06-17 09:46:59.690970,Shipped,1078.07
O00014902,U005690,2024-11-30 15:28:55.446192,Shipped,2205.7
O00014900,U009347,2024-01-02 04:10:21.109292,Completed,1167.22
O00015021,U002252,2025-05-30 15:12:36.890085,Returned,32.07
O00014880,U004872,2025-10-09 06:13:33.428194,Cancelled,5.53
O00014878,U003257,2024-03-27 15:31:14.828669,Shipped,126.37
O00014877,U006547,2024-09-23 03:08:27.368967,Returned,117.92
O00014876,U002032,2025-04-21 23:28:14.751752,Completed,203.57
O00014875,U006318,2024-01-23 10:22:25.708764,Cancelled,318.2
O00014874,U006888,2024-07-06 14:17:15.325110,Cancelled,3022.22
O00014873,U008673,2025-05-04 23:46:35.299243,Completed,88.96
O00014872,U007196,2024-07-29 02:13:24.255721,Returned,67.19
O00014871,U009067,2024-04-20 15:09:14.146394,Cancelled,182.38
O00014870,U008702,2024-09-04 15:23:02.604748,Processing,468.2
O00014869,U006898,2024-10-24 21:58:06.327387,Processing,73.43
O00014868,U000524,2024-05-24 02:36:18.004792,Completed,1057.82
O00014867,U004238,2024-04-13 02:26:42.085250,Returned,967.93
O00014866,U005179,2025-07-21 17:00:06.871277,Cancelled,243.62
O00014865,U007927,2025-08-01 00:16:16.016557,Processing,264.75
O00014864,U003999,2025-10-31 16:58:32.361422,Completed,15.03
O00014879,U002040,2024-07-27 10:20:04.091797,Processing,45.35
O00014881,U005059,2025-04-05 20:40:54.774213,Completed,128.42
O00014899,U007206,2024-01-22 04:40:04.076845,Shipped,1549.42
O00014882,U008420,2024-08-10 13:48:19.019061,Processing,2956.05
O00014898,U000481,2025-09-09 12:13:39.738681,Shipped,1085.66
O00014897,U002128,2024-06-21 13:53:35.410095,Cancelled,60.52
O00014896,U000796,2025-07-24 00:06:08.153661,Completed,87.48
O00014895,U005092,2024-05-07 18:44:35.178952,Returned,334.98
O00014893,U004051,2025-05-12 16:21:10.816018,Cancelled,49.04
O00014892,U008682,2025-05-10 14:05:07.937914,Shipped,1217.06
O00014891,U002106,2024-11-04 12:29:57.234795,Completed,215.71
O00014890,U002104,2024-10-04 16:50:03.931089,Completed,904.04
O00014889,U004410,2025-05-19 11:36:58.486521,Cancelled,115.73
O00014888,U006423,2024-02-03 14:28:59.816821,Shipped,1162.56
O00014887,U009840,2025-10-30 20:18:22.289029,Completed,50.96
O00014886,U007673,2025-03-10 08:48:10.375869,Shipped,102.77
O00014885,U007625,2025-07-18 06:56:08.636368,Shipped,497.02
O00014884,U009681,2024-08-22 07:46:40.094483,Cancelled,225.0
O00014883,U007313,2024-03-02 16:26:23.368725,Cancelled,69.34
O00014939,U001521,2024-10-12 14:22:42.626737,Completed,445.66
O00014940,U007962,2025-02-08 03:47:16.799859,Processing,202.11
O00014941,U009850,2025-06-03 16:08:53.300086,Completed,818.08
O00015001,U005079,2024-08-02 17:21:20.666302,Completed,11.44
O00014998,U002370,2025-03-25 00:50:39.079539,Completed,392.25
O00014997,U000364,2024-01-11 05:53:05.446865,Processing,29.96
O00014996,U006590,2025-09-25 11:21:05.285492,Returned,2920.93
O00014995,U002153,2025-10-18 02:47:04.889025,Processing,344.29
O00014994,U004203,2025-06-26 10:42:04.983209,Shipped,981.03
O00014993,U002279,2024-03-25 17:04:12.473603,Shipped,447.2
O00014992,U001130,2025-08-10 19:15:17.765861,Cancelled,2705.26
O00014991,U001697,2024-02-19 10:48:03.562888,Processing,
O00014990,U006375,2024-03-24 17:27:28.952097,Processing,154.57
O00014989,U008909,2024-01-05 05:12:03.389064,Returned,208.9
O00014988,U006296,2024-07-19 15:18:09.038994,Completed,1383.21
O00014987,U007128,2025-06-21 21:02:18.505385,Processing,814.3
O00014986,U000743,2024-09-02 03:14:24.093302,Completed,1251.31
O00014985,U006039,2025-02-08 08:09:14.050988,Processing,96.8
O00014984,U000097,2024-12-09 06:57:24.413761,Completed,991.62
O00015000,U003485,2025-05-17 16:51:28.274787,Cancelled,
O00015002,U007670,2024-01-29 11:54:58.263720,Shipped,78.16
O00014943,U007756,2024-02-14 12:50:07.048658,Returned,2318.62
O00015003,U006704,2024-11-30 20:03:30.366859,Shipped,79.6
O00015020,U006750,2024-10-12 00:27:29.264659,Completed,2337.6
O00015019,U005955,2025-03-09 05:24:08.369465,Cancelled,36.33
